ray_id,step,x,y,r,phi,dr,dphi,E,L
8,17,-99946037062.77687,38888888774.23041,107245307564.7062,2.7705189926199916,-279391665.8966303,-0.0010136537694824526,297455535.9427231,-1.1658595588888881e+19
9,17,-99946036960.91745,49999999801.643166,111755135382.4843,2.67772910079883,-268118496.9106284,-0.0012002058223628722,296371855.54086864,-1.4989622900000004e+19
0,18,-99943038991.0286,-49999999778.982445,111752454204.19414,-2.6777170984526513,-268117161.10564265,0.0012002634140179363,296371855.54086864,1.4989622900000004e+19
1,18,-99943039104.52238,-38888888761.131134,107242513652.5796,-2.7705088558182167,-279390759.4138706,0.001013706586156607,297455535.9427231,1.1658595588888881e+19
2,18,-99943039235.0752,-27777777722.793766,103731461123.2326,-2.8704988358210444,-288845769.8981445,0.0007739220343780343,298477321.29879993,8.327568277777781e+18
3,18,-99943039352.86198,-16666666653.311102,101323190299.26126,-2.97635155646831,-295709758.06163055,0.0004866892360132225,299285164.6648196,4.996540966666673e+18
4,18,-99943039423.51984,-5555555555.029809,100097329268.74854,-3.0860625830286605,-299330458.2110079,0.00016622763181134396,299734041.88516045,1.66551365555556e+18
5,18,-99943039423.51984,5555555555.029809,100097329268.74854,3.0860625830286605,-299330458.2110079,-0.00016622763181134396,299734041.88516045,-1.66551365555556e+18
6,18,-99943039352.86198,16666666653.311102,101323190299.26126,2.97635155646831,-295709758.06163055,-0.0004866892360132225,299285164.6648196,-4.996540966666673e+18
7,18,-99943039235.0752,27777777722.793766,103731461123.2326,2.8704988358210444,-288845769.8981445,-0.0007739220343780343,298477321.29879993,-8.327568277777781e+18
8,18,-99943039104.52238,38888888761.131134,107242513652.5796,2.7705088558182167,-279390759.4138706,-0.001013706586156607,297455535.9427231,-1.1658595588888881e+19
9,18,-99943038991.0286,49999999778.982445,111752454204.19414,2.6777170984526513,-268117161.10564265,-0.0012002634140179363,296371855.54086864,-1.4989622900000004e+19
0,19,-99940041018.68848,-49999999755.09539,111749773039.26248,-2.677705095530537,-268115825.21108356,0.001200321009531416,296371855.54086864,1.4989622900000004e+19
1,19,-99940041144.44589,-38888888747.32289,107239719749.51816,-2.7704987184882555,-279389852.86535406,0.0010137594067875177,297455535.9427231,1.1658595588888881e+19
2,19,-99940041289.10692,-27777777716.850815,103728572668.07043,-2.870491096385192,-288845262.5296151,0.0007739651366817131,298477321.29879993,8.327568277777781e+18
3,19,-99940041419.62315,-16666666651.867533,101320233202.65535,-2.9763466894339063,-295709563.1189318,0.0004867176451087064,299285164.6648196,4.996540966666673e+18
4,19,-99940041497.9174,-5555555554.973009,100094335964.27844,-3.086060920702632,-299330435.80870646,0.00016623757397936844,299734041.88516045,1.66551365555556e+18
5,19,-99940041497.9174,5555555554.973009,100094335964.27844,3.086060920702632,-299330435.80870646,-0.00016623757397936844,299734041.88516045,-1.66551365555556e+18
6,19,-99940041419.62315,16666666651.867533,101320233202.65535,2.9763466894339063,-295709563.1189318,-0.0004867176451087064,299285164.6648196,-4.996540966666673e+18
7,19,-99940041289.10692,27777777716.850815,103728572668.07043,2.870491096385192,-288845262.5296151,-0.0007739651366817131,298477321.29879993,-8.327568277777781e+18
8,19,-99940041144.44589,38888888747.32289,107239719749.51816,2.7704987184882555,-279389852.86535406,-0.0010137594067875177,297455535.9427231,-1.1658595588888881e+19
9,19,-99940041018.68848,49999999755.09539,111749773039.26248,2.677705095530537,-268115825.21108356,-0.001200321009531416,296371855.54086864,-1.4989622900000004e+19
0,20,-99937043043.89687,-49999999729.98185,111747091887.69022,-2.677693092032448,-268114489.2269436,0.001200378608903628,296371855.54086864,1.4989622900000004e+19
1,20,-99937043182.54718,-38888888732.8056,107236925855.52252,-2.770488580630068,-279388946.2510746,0.0010138122313755622,297455535.9427231,1.1658595588888881e+19
2,20,-99937043342.04057,-27777777710.602703,103725684217.98215,-2.870483356518299,-288844755.1218727,0.0007740082425105357,298477321.29879993,8.327568277777781e+18
3,20,-99937043485.93974,-16666666650.349836,101317276107.99895,-2.9763418221153994,-295709368.1604792,0.0004867460566729812,299285164.6648196,4.996540966666673e+18
4,20,-99937043572.26248,-5555555554.913256,100091342660.03238,-3.086059258277178,-299330413.40455234,0.00016624751703864536,299734041.88516045,1.66551365555556e+18
5,20,-99937043572.26248,5555555554.913256,100091342660.03238,3.086059258277178,-299330413.40455234,-0.00016624751703864536,299734041.88516045,-1.66551365555556e+18
6,20,-99937043485.93974,16666666650.349836,101317276107.99895,2.9763418221153994,-295709368.1604792,-0.0004867460566729812,299285164.6648196,-4.996540966666673e+18
7,20,-99937043342.04057,27777777710.602703,103725684217.98215,2.870483356518299,-288844755.1218727,-0.0007740082425105357,298477321.29879993,-8.327568277777781e+18
8,20,-99937043182.54718,38888888732.8056,107236925855.52252,2.770488580630068,-279388946.2510746,-0.0010138122313755622,297455535.9427231,-1.1658595588888881e+19
9,20,-99937043043.89687,49999999729.98185,111747091887.69022,2.677693092032448,-268114489.2269436,-0.001200378608903628,296371855.54086864,-1.4989622900000004e+19
0,21,-99934045066.65353,-49999999703.64167,111744410749.47824,-2.677681087958346,-268113153.1532153,0.0012004362121348891,296371855.54086864,1.4989622900000004e+19
1,21,-99934045218.8261,-38888888717.57914,107234131970.59335,-2.770478442243615,-279388039.5710261,0.001013865059921118,297455535.9427231,1.1658595588888881e+19
2,21,-99934045393.87602,-27777777704.049316,103722795772.96812,-2.87047561622033,-288844247.6749134,0.0007740513518648786,298477321.29879993,8.327568277777781e+18
3,21,-99934045551.8117,-16666666648.757977,101314319015.2922,-2.9763369545127647,-295709173.1862711,0.00048677447070633094,299285164.6648196,4.996540966666673e+18
4,21,-99934045646.55505,-5555555554.850593,100088349356.01036,-3.0860575957522887,-299330390.9985454,0.00016625746098928118,299734041.88516045,1.66551365555556e+18
5,21,-99934045646.55505,5555555554.850593,100088349356.01036,3.0860575957522887,-299330390.9985454,-0.00016625746098928118,299734041.88516045,-1.66551365555556e+18
6,21,-99934045551.8117,16666666648.757977,101314319015.2922,2.9763369545127647,-295709173.1862711,-0.00048677447070633094,299285164.6648196,-4.996540966666673e+18
7,21,-99934045393.87602,27777777704.049316,103722795772.96812,2.87047561622033,-288844247.6749134,-0.0007740513518648786,298477321.29879993,-8.327568277777781e+18
8,21,-99934045218.8261,38888888717.57914,107234131970.59335,2.770478442243615,-279388039.5710261,-0.001013865059921118,297455535.9427231,-1.1658595588888881e+19
9,21,-99934045066.65353,49999999703.64167,111744410749.47824,2.677681087958346,-268113153.1532153,-0.0012004362121348891,296371855.54086864,-1.4989622900000004e+19
0,22,-99931047086.95828,-49999999676.07473,111741729624.62746,-2.6776690833081926,-268111816.98989108,0.0012004938192255157,296371855.54086864,1.4989622900000004e+19
1,22,-99931047253.28244,-38888888701.64344,107231338094.73132,-2.7704683033288564,-279387132.8252024,0.001013917892424563,297455535.9427231,1.1658595588888881e+19
2,22,-99931047444.6132,-27777777697.190643,103719907333.02878,-2.8704678754912503,-288843740.1887332,0.000774094464745118,298477321.29879993,8.327568277777781e+18
3,22,-99931047617.23901,-16666666647.091955,101311361924.53528,-2.9763320866259773,-295708978.19630575,0.00048680288720903957,299285164.6648196,4.996540966666673e+18
4,22,-99931047720.79512,-5555555554.785014,100085356052.21242,-3.0860559331279553,-299330368.59068537,0.00016626740583138233,299734041.88516045,1.66551365555556e+18
5,22,-99931047720.79512,5555555554.785014,100085356052.21242,3.0860559331279553,-299330368.59068537,-0.00016626740583138233,299734041.88516045,-1.66551365555556e+18
6,22,-99931047617.23901,16666666647.091955,101311361924.53528,2.9763320866259773,-295708978.19630575,-0.00048680288720903957,299285164.6648196,-4.996540966666673e+18
7,22,-99931047444.6132,27777777697.190643,103719907333.02878,2.8704678754912503,-288843740.1887332,-0.000774094464745118,298477321.29879993,-8.327568277777781e+18
8,22,-99931047253.28244,38888888701.64344,107231338094.73132,2.7704683033288564,-279387132.8252024,-0.001013917892424563,297455535.9427231,-1.1658595588888881e+19
9,22,-99931047086.95828,49999999676.07473,111741729624.62746,2.6776690833081926,-268111816.98989108,-0.0012004938192255157,296371855.54086864,-1.4989622900000004e+19
0,23,-99928049104.81085,-49999999647.28086,111739048513.13875,-2.677657078081949,-268110480.73696348,0.0012005514301758247,296371855.54086864,1.4989622900000004e+19
1,23,-99928049285.916,-38888888684.99842,107228544227.93707,-2.770458163885753,-279386226.0135975,0.0010139707288862752,297455535.9427231,1.1658595588888881e+19
2,23,-99928049494.25195,-27777777690.02667,103717018898.16449,-2.8704601343310236,-288843232.66332823,0.0007741375811516302,298477321.29879993,8.327568277777781e+18
3,23,-99928049682.22156,-16666666645.351782,101308404835.72833,-2.9763272184550122,-295708783.19058156,0.0004868313061813912,299285164.6648196,4.996540966666673e+18
4,23,-99928049794.98267,-5555555554.716517,100082362748.63857,-3.086054270404169,-299330346.1809721,0.0001662773515650553,299734041.88516045,1.66551365555556e+18
5,23,-99928049794.98267,5555555554.716517,100082362748.63857,3.086054270404169,-299330346.1809721,-0.0001662773515650553,299734041.88516045,-1.66551365555556e+18
6,23,-99928049682.22156,16666666645.351782,101308404835.72833,2.9763272184550122,-295708783.19058156,-0.0004868313061813912,299285164.6648196,-4.996540966666673e+18
7,23,-99928049494.25195,27777777690.02667,103717018898.16449,2.8704601343310236,-288843232.66332823,-0.0007741375811516302,298477321.29879993,-8.327568277777781e+18
8,23,-99928049285.916,38888888684.99842,107228544227.93707,2.770458163885753,-279386226.0135975,-0.0010139707288862752,297455535.9427231,-1.1658595588888881e+19
9,23,-99928049104.81085,49999999647.28086,111739048513.13875,2.677657078081949,-268110480.73696348,-0.0012005514301758247,296371855.54086864,-1.4989622900000004e+19
0,24,-99925051120.21103,-49999999617.25993,111736367415.01302,-2.677645072279576,-268109144.39442495,0.0012006090449861327,296371855.54086864,1.4989622900000004e+19
1,24,-99925051316.72665,-38888888667.64398,107225750370.21127,-2.7704480239142653,-279385319.1362052,0.001014023569306632,297455535.9427231,1.1658595588888881e+19
2,24,-99925051542.79214,-27777777682.55732,103714130468.37564,-2.8704523927396153,-288842725.0986945,0.0007741807010847917,298477321.29879993,8.327568277777781e+18
3,24,-99925051746.75935,-16666666643.537416,101305447748.87152,-2.9763223499998452,-295708588.1690968,0.00048685972762366983,299285164.6648196,4.996540966666673e+18
4,24,-99925051869.11769,-5555555554.645099,100079369445.28882,-3.086052607580921,-299330323.7694053,0.0001662872981904066,299734041.88516045,1.66551365555556e+18
5,24,-99925051869.11769,5555555554.645099,100079369445.28882,3.086052607580921,-299330323.7694053,-0.0001662872981904066,299734041.88516045,-1.66551365555556e+18
6,24,-99925051746.75935,16666666643.537416,101305447748.87152,2.9763223499998452,-295708588.1690968,-0.00048685972762366983,299285164.6648196,-4.996540966666673e+18
7,24,-99925051542.79214,27777777682.55732,103714130468.37564,2.8704523927396153,-288842725.0986945,-0.0007741807010847917,298477321.29879993,-8.327568277777781e+18
8,24,-99925051316.72665,38888888667.64398,107225750370.21127,2.7704480239142653,-279385319.1362052,-0.001014023569306632,297455535.9427231,-1.1658595588888881e+19
9,24,-99925051120.21103,49999999617.25993,111736367415.01302,2.677645072279576,-268109144.39442495,-0.0012006090449861327,296371855.54086864,-1.4989622900000004e+19
0,25,-99922053133.15865,-49999999586.011765,111733686330.25116,-2.6776330659010363,-268107807.96226794,0.0012006666636567567,296371855.54086864,1.4989622900000004e+19
1,25,-99922053345.71417,-38888888649.58001,107222956521.55457,-2.7704378834143535,-279384412.1930194,0.001014076413686011,297455535.9427231,1.1658595588888881e+19
2,25,-99922053590.23367,-27777777674.782547,103711242043.66264,-2.87044465071699,-288842217.49482805,0.000774223824544979,298477321.29879993,8.327568277777781e+18
3,25,-99922053810.85231,-16666666641.648865,101302490663.965,-2.9763174812604514,-295708393.1318499,0.00048688815153615975,299285164.6648196,4.996540966666673e+18
4,25,-99922053943.2002,-5555555554.570754,100076376142.1632,-3.0860509446582025,-299330301.35598487,0.00016629724570754273,299734041.88516045,1.66551365555556e+18
5,25,-99922053943.2002,5555555554.570754,100076376142.1632,3.0860509446582025,-299330301.35598487,-0.00016629724570754273,299734041.88516045,-1.66551365555556e+18
6,25,-99922053810.85231,16666666641.648865,101302490663.965,2.9763174812604514,-295708393.1318499,-0.00048688815153615975,299285164.6648196,-4.996540966666673e+18
7,25,-99922053590.23367,27777777674.782547,103711242043.66264,2.87044465071699,-288842217.49482805,-0.000774223824544979,298477321.29879993,-8.327568277777781e+18
8,25,-99922053345.71417,38888888649.58001,107222956521.55457,2.7704378834143535,-279384412.1930194,-0.001014076413686011,297455535.9427231,-1.1658595588888881e+19
9,25,-99922053133.15865,49999999586.011765,111733686330.25116,2.6776330659010363,-268107807.96226794,-0.0012006666636567567,296371855.54086864,-1.4989622900000004e+19
0,26,-99919055143.6534,-49999999553.53624,111731005258.85406,-2.6776210589462903,-268106471.44048497,0.0012007242861880134,296371855.54086864,1.4989622900000004e+19
1,26,-99919055372.87839,-38888888630.806404,107220162681.96762,-2.770427742385978,-279383505.184034,0.0010141292620247904,297455535.9427231,1.1658595588888881e+19
2,26,-99919055636.57643,-27777777666.702335,103708353624.02588,-2.8704369082631125,-288841709.8517249,0.0007742669515325687,298477321.29879993,8.327568277777781e+18
3,26,-99919055874.50038,-16666666639.686092,101299533581.00893,-2.976312612236806,-295708198.07883906,0.0004869165779191451,299285164.6648196,4.996540966666673e+18
4,26,-99919056017.23015,-5555555554.493478,100073382839.2617,-3.0860492816360043,-299330278.94071054,0.0001663071941165702,299734041.88516045,1.66551365555556e+18
5,26,-99919056017.23015,5555555554.493478,100073382839.2617,3.0860492816360043,-299330278.94071054,-0.0001663071941165702,299734041.88516045,-1.66551365555556e+18
6,26,-99919055874.50038,16666666639.686092,101299533581.00893,2.976312612236806,-295708198.07883906,-0.0004869165779191451,299285164.6648196,-4.996540966666673e+18
7,26,-99919055636.57643,27777777666.702335,103708353624.02588,2.8704369082631125,-288841709.8517249,-0.0007742669515325687,298477321.29879993,-8.327568277777781e+18
8,26,-99919055372.87839,38888888630.806404,107220162681.96762,2.770427742385978,-279383505.184034,-0.0010141292620247904,297455535.9427231,-1.1658595588888881e+19
9,26,-99919055143.6534,49999999553.53624,111731005258.85406,2.6776210589462903,-268106471.44048497,-0.0012007242861880134,296371855.54086864,-1.4989622900000004e+19
0,27,-99916057151.69513,-49999999519.83324,111728324200.82265,-2.6776090514152995,-268105134.82906848,0.0012007819125802197,296371855.54086864,1.4989622900000004e+19
1,27,-99916057398.21913,-38888888611.32309,107217368851.4511,-2.7704176008291,-279382598.1092429,0.001014182114323348,297455535.9427231,1.1658595588888881e+19
2,27,-99916057681.82028,-27777777658.316624,103705465209.46574,-2.8704291653779475,-288841202.1693812,0.0007743100820479372,298477321.29879993,8.327568277777781e+18
3,27,-99916057937.70354,-16666666637.6491,101296576500.00346,-2.976307742928885,-295708003.01006263,0.0004869450067729101,299285164.6648196,4.996540966666673e+18
4,27,-99916058091.20757,-5555555554.413312,100070389536.58438,-3.0860476185143173,-299330256.52358216,0.0001663171434175956,299734041.88516045,1.66551365555556e+18
5,27,-99916058091.20757,5555555554.413312,100070389536.58438,3.0860476185143173,-299330256.52358216,-0.0001663171434175956,299734041.88516045,-1.66551365555556e+18
